"2024-01-30"	"90000000001072649126"	"06:22:00"	"1"
"2024-01-30"	"90000000001079624966"	"06:07:00"	"1"
"2024-01-30"	"90000000001079624966"	"16:00:00"	"2"
"2024-01-30"	"90000000001071750230"	"07:00:00"	"1"
"2024-01-30"	"90000000001071750230"	"16:00:00"	"2"
"2024-01-30"	"90000000001077274613"	"06:35:00"	"1"
"2024-01-30"	"90000000001077274613"	"16:00:00"	"2"
"2024-01-30"	"90000000001074965880"	"07:00:00"	"1"
"2024-01-30"	"90000000001074965880"	"16:00:00"	"2"
"2024-01-30"	"90000000001084771226"	"06:48:00"	"1"
"2024-01-30"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-01"	"90000000001072649126"	"06:20:00"	"1"
"2024-02-01"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-01"	"90000000001079624966"	"06:59:00"	"1"
"2024-02-01"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-01"	"90000000001071750230"	"06:23:00"	"1"
"2024-02-01"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-01"	"90000000001077274613"	"06:03:00"	"1"
"2024-02-01"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-01"	"90000000001074965880"	"06:57:00"	"1"
"2024-02-01"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-01"	"90000000001084771226"	"07:00:00"	"1"
"2024-02-01"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-06"	"90000000001072649126"	"06:26:00"	"1"
"2024-02-06"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-06"	"90000000001079624966"	"06:32:00"	"1"
"2024-02-06"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-06"	"90000000001071750230"	"06:28:00"	"1"
"2024-02-06"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-06"	"90000000001077274613"	"06:50:00"	"1"
"2024-02-06"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-06"	"90000000001074965880"	"06:17:00"	"1"
"2024-02-06"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-06"	"90000000001084771226"	"07:00:00"	"1"
"2024-02-06"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-08"	"90000000001072649126"	"07:00:00"	"1"
"2024-02-08"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-08"	"90000000001079624966"	"06:04:00"	"1"
"2024-02-08"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-08"	"90000000001071750230"	"07:00:00"	"1"
"2024-02-08"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-08"	"90000000001077274613"	"06:11:00"	"1"
"2024-02-08"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-08"	"90000000001074965880"	"06:52:00"	"1"
"2024-02-08"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-08"	"90000000001084771226"	"06:13:00"	"1"
"2024-02-08"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-13"	"90000000001072649126"	"07:00:00"	"1"
"2024-02-13"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-13"	"90000000001079624966"	"06:24:00"	"1"
"2024-02-13"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-13"	"90000000001071750230"	"07:00:00"	"1"
"2024-02-13"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-13"	"90000000001077274613"	"07:00:00"	"1"
"2024-02-13"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-13"	"90000000001074965880"	"06:14:00"	"1"
"2024-02-13"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-13"	"90000000001084771226"	"06:27:00"	"1"
"2024-02-13"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-15"	"90000000001072649126"	"06:28:00"	"1"
"2024-02-15"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-15"	"90000000001079624966"	"07:00:00"	"1"
"2024-02-15"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-15"	"90000000001071750230"	"06:42:00"	"1"
"2024-02-15"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-15"	"90000000001077274613"	"06:33:00"	"1"
"2024-02-15"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-15"	"90000000001074965880"	"06:08:00"	"1"
"2024-02-15"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-15"	"90000000001084771226"	"06:59:00"	"1"
"2024-02-15"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-20"	"90000000001072649126"	"06:23:00"	"1"
"2024-02-20"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-20"	"90000000001079624966"	"06:33:00"	"1"
"2024-02-20"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-20"	"90000000001071750230"	"06:38:00"	"1"
"2024-02-20"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-20"	"90000000001077274613"	"06:03:00"	"1"
"2024-02-20"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-20"	"90000000001074965880"	"06:55:00"	"1"
"2024-02-20"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-20"	"90000000001084771226"	"06:21:00"	"1"
"2024-02-20"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-22"	"90000000001072649126"	"07:00:00"	"1"
"2024-02-22"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-22"	"90000000001079624966"	"06:38:00"	"1"
"2024-02-22"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-22"	"90000000001071750230"	"07:00:00"	"1"
"2024-02-22"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-22"	"90000000001077274613"	"06:46:00"	"1"
"2024-02-22"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-22"	"90000000001074965880"	"06:39:00"	"1"
"2024-02-22"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-22"	"90000000001084771226"	"07:00:00"	"1"
"2024-02-22"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-27"	"90000000001072649126"	"06:57:00"	"1"
"2024-02-27"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-27"	"90000000001079624966"	"06:21:00"	"1"
"2024-02-27"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-27"	"90000000001071750230"	"07:00:00"	"1"
"2024-02-27"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-27"	"90000000001077274613"	"07:00:00"	"1"
"2024-02-27"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-27"	"90000000001074965880"	"07:00:00"	"1"
"2024-02-27"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-27"	"90000000001084771226"	"06:16:00"	"1"
"2024-02-27"	"90000000001084771226"	"16:00:00"	"2"
"2024-02-29"	"90000000001072649126"	"06:42:00"	"1"
"2024-02-29"	"90000000001072649126"	"16:00:00"	"2"
"2024-02-29"	"90000000001079624966"	"06:38:00"	"1"
"2024-02-29"	"90000000001079624966"	"16:00:00"	"2"
"2024-02-29"	"90000000001071750230"	"07:00:00"	"1"
"2024-02-29"	"90000000001071750230"	"16:00:00"	"2"
"2024-02-29"	"90000000001077274613"	"06:17:00"	"1"
"2024-02-29"	"90000000001077274613"	"16:00:00"	"2"
"2024-02-29"	"90000000001074965880"	"06:42:00"	"1"
"2024-02-29"	"90000000001074965880"	"16:00:00"	"2"
"2024-02-29"	"90000000001084771226"	"06:31:00"	"1"
"2024-02-29"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-05"	"90000000001072649126"	"06:40:00"	"1"
"2024-03-05"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-05"	"90000000001079624966"	"06:14:00"	"1"
"2024-03-05"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-05"	"90000000001071750230"	"07:00:00"	"1"
"2024-03-05"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-05"	"90000000001077274613"	"06:58:00"	"1"
"2024-03-05"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-05"	"90000000001074965880"	"07:00:00"	"1"
"2024-03-05"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-05"	"90000000001084771226"	"06:21:00"	"1"
"2024-03-05"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-07"	"90000000001072649126"	"06:49:00"	"1"
"2024-03-07"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-07"	"90000000001079624966"	"06:49:00"	"1"
"2024-03-07"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-07"	"90000000001071750230"	"07:00:00"	"1"
"2024-03-07"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-07"	"90000000001077274613"	"06:11:00"	"1"
"2024-03-07"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-07"	"90000000001074965880"	"07:00:00"	"1"
"2024-03-07"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-07"	"90000000001084771226"	"06:57:00"	"1"
"2024-03-07"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-12"	"90000000001072649126"	"06:00:00"	"1"
"2024-03-12"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-12"	"90000000001079624966"	"06:39:00"	"1"
"2024-03-12"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-12"	"90000000001071750230"	"06:19:00"	"1"
"2024-03-12"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-12"	"90000000001077274613"	"06:10:00"	"1"
"2024-03-12"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-12"	"90000000001074965880"	"06:53:00"	"1"
"2024-03-12"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-12"	"90000000001084771226"	"06:58:00"	"1"
"2024-03-12"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-14"	"90000000001072649126"	"06:32:00"	"1"
"2024-03-14"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-14"	"90000000001079624966"	"06:48:00"	"1"
"2024-03-14"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-14"	"90000000001071750230"	"06:04:00"	"1"
"2024-03-14"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-14"	"90000000001077274613"	"06:13:00"	"1"
"2024-03-14"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-14"	"90000000001074965880"	"07:00:00"	"1"
"2024-03-14"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-14"	"90000000001084771226"	"06:59:00"	"1"
"2024-03-14"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-19"	"90000000001072649126"	"06:33:00"	"1"
"2024-03-19"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-19"	"90000000001079624966"	"07:00:00"	"1"
"2024-03-19"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-19"	"90000000001071750230"	"07:00:00"	"1"
"2024-03-19"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-19"	"90000000001077274613"	"06:45:00"	"1"
"2024-03-19"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-19"	"90000000001074965880"	"06:21:00"	"1"
"2024-03-19"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-19"	"90000000001084771226"	"07:00:00"	"1"
"2024-03-19"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-21"	"90000000001072649126"	"06:22:00"	"1"
"2024-03-21"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-21"	"90000000001079624966"	"06:57:00"	"1"
"2024-03-21"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-21"	"90000000001071750230"	"06:47:00"	"1"
"2024-03-21"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-21"	"90000000001077274613"	"06:53:00"	"1"
"2024-03-21"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-21"	"90000000001074965880"	"06:15:00"	"1"
"2024-03-21"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-21"	"90000000001084771226"	"06:31:00"	"1"
"2024-03-21"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-26"	"90000000001072649126"	"06:16:00"	"1"
"2024-03-26"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-26"	"90000000001079624966"	"06:38:00"	"1"
"2024-03-26"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-26"	"90000000001071750230"	"07:00:00"	"1"
"2024-03-26"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-26"	"90000000001077274613"	"06:39:00"	"1"
"2024-03-26"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-26"	"90000000001074965880"	"07:00:00"	"1"
"2024-03-26"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-26"	"90000000001084771226"	"06:56:00"	"1"
"2024-03-26"	"90000000001084771226"	"16:00:00"	"2"
"2024-03-28"	"90000000001072649126"	"06:54:00"	"1"
"2024-03-28"	"90000000001072649126"	"16:00:00"	"2"
"2024-03-28"	"90000000001079624966"	"06:12:00"	"1"
"2024-03-28"	"90000000001079624966"	"16:00:00"	"2"
"2024-03-28"	"90000000001071750230"	"06:25:00"	"1"
"2024-03-28"	"90000000001071750230"	"16:00:00"	"2"
"2024-03-28"	"90000000001077274613"	"07:00:00"	"1"
"2024-03-28"	"90000000001077274613"	"16:00:00"	"2"
"2024-03-28"	"90000000001074965880"	"06:43:00"	"1"
"2024-03-28"	"90000000001074965880"	"16:00:00"	"2"
"2024-03-28"	"90000000001084771226"	"07:00:00"	"1"
